symbol;ticker_pesos;moneda;securityType;sufijo;clase_liquidacion;segmento;cotiza;panel;codigoIsin;tipoEspecie;insType;emisor
LOC6C;LOC6O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0204516451;Obligaciones Negociables;BOND;LOMA NEGRA COMPAÑIA INDUSTRIAL ARGENTINA SOCIEDAD ANONIMA
LOC6D;LOC6O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0204516451;Obligaciones Negociables;BOND;LOMA NEGRA COMPAÑIA INDUSTRIAL ARGENTINA SOCIEDAD ANONIMA
LOC6O;LOC6O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0204516451;Obligaciones Negociables;BOND;LOMA NEGRA COMPAÑIA INDUSTRIAL ARGENTINA SOCIEDAD ANONIMA
LOC6X;LOC6O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0204516451;Obligaciones Negociables;BOND;LOMA NEGRA COMPAÑIA INDUSTRIAL ARGENTINA SOCIEDAD ANONIMA
LOC6Y;LOC6O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0204516451;Obligaciones Negociables;BOND;LOMA NEGRA COMPAÑIA INDUSTRIAL ARGENTINA SOCIEDAD ANONIMA
LOC6Z;LOC6O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0204516451;Obligaciones Negociables;BOND;LOMA NEGRA COMPAÑIA INDUSTRIAL ARGENTINA SOCIEDAD ANONIMA
LR3DO;LR3DO;ARS;CORP;O;primary;;True;Oblig. Negociables;ARLRIC560034;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR6BC;LR6BO;cable;CORP;C;primary;;True;Oblig. Negociables;AR0863488745;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR6BD;LR6BO;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0863488745;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR6BO;LR6BO;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0863488745;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR6BX;LR6BO;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0863488745;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR6BY;LR6BO;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0863488745;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR6BZ;LR6BO;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0863488745;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR6CC;LR6CO;cable;CORP;C;primary;;True;Oblig. Negociables;;;;
LR6CD;LR6CO;MEP;CORP;D;primary;;True;Oblig. Negociables;;;;
LR6CO;LR6CO;ARS;CORP;O;primary;;True;Oblig. Negociables;;;;
LR6CX;LR6CO;ARS;CORP;X;especial;;False;Oblig. Negociables;;;;
LR6CY;LR6CO;MEP;CORP;Y;especial;;False;Oblig. Negociables;;;;
LR6CZ;LR6CO;cable;CORP;Z;especial;;False;Oblig. Negociables;;;;
LR7AC;LR7AO;cable;CORP;C;primary;;True;Oblig. Negociables;AR0905777444;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR7AD;LR7AO;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0905777444;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR7AO;LR7AO;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0905777444;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR7AX;LR7AO;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0905777444;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR7AY;LR7AO;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0905777444;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR7AZ;LR7AO;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0905777444;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR7BC;LR7BO;cable;CORP;C;primary;;True;Oblig. Negociables;AR0025550911;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR7BD;LR7BO;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0025550911;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR7BO;LR7BO;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0025550911;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR7BX;LR7BO;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0025550911;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR7BY;LR7BO;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0025550911;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LR7BZ;LR7BO;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0025550911;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LRS5D;LRS5O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0723421910;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LRS5O;LRS5O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0723421910;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LRS5X;LRS5O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0723421910;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LRS5Y;LRS5O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0723421910;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LRS5Z;LRS5O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0723421910;Obligaciones Negociables;BOND;LABORATORIOS RICHMOND S.A.C.I.F.
LT1LC;LT1LO;cable;CORP;C;primary;;True;Oblig. Negociables;;;;
LT1LD;LT1LO;MEP;CORP;D;primary;;True;Oblig. Negociables;;;;
LTS1L;LTS1O;ARS;CORP;L;otro;;False;Oblig. Negociables;AR0573516967;Oblig. Negociables PYMES;BOND;Latamly S.A.
LUC3D;LUC3O;MEP;CORP;D;primary;;True;Oblig. Negociables;ARLUZT560039;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC3O;LUC3O;ARS;CORP;O;primary;;True;Oblig. Negociables;ARLUZT560039;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC3X;LUC3O;ARS;CORP;X;especial;;False;Oblig. Negociables;ARLUZT560039;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC4C;LUC4O;cable;CORP;C;primary;;True;Oblig. Negociables;ARLUZT560047;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC4D;LUC4O;MEP;CORP;D;primary;;True;Oblig. Negociables;ARLUZT560047;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC4O;LUC4O;ARS;CORP;O;primary;;True;Oblig. Negociables;ARLUZT560047;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC4X;LUC4O;ARS;CORP;X;especial;;False;Oblig. Negociables;ARLUZT560047;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC4Z;LUC4O;cable;CORP;Z;especial;;False;Oblig. Negociables;ARLUZT560047;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC5C;LUC5O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0305664218;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC5D;LUC5O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0305664218;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC5O;LUC5O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0305664218;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC5X;LUC5O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0305664218;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC5Y;LUC5O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0305664218;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LUC5Z;LUC5O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0305664218;Obligaciones Negociables;BOND;Luz de Tres Picos S.A.
LVS1P;LVS1O;ARS;CORP;P;otro;;False;Oblig. Negociables;AR0594346634;Oblig. Negociables PYMES;BOND;Los Valientes S.A.
MCC1C;MCC1O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0518594251;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MCC1D;MCC1O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0518594251;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MCC1O;MCC1O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0518594251;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MCC2C;MCC2O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0713356035;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MCC2D;MCC2O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0713356035;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MCC2O;MCC2O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0713356035;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MCC2Y;MCC2O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0713356035;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MCC3C;MCC3O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0922852063;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MCC3D;MCC3O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0922852063;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MCC3O;MCC3O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0922852063;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MCC3X;MCC3O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0922852063;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MCC3Y;MCC3O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0922852063;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MCC3Z;MCC3O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0922852063;Obligaciones Negociables;BOND;Pecom Servicios de Energía S.A.U.
MG1RC;MG1RO;cable;CORP;C;primary;;True;Oblig. Negociables;US697660AH13;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MG1RD;MG1RO;MEP;CORP;D;primary;;True;Oblig. Negociables;US697660AH13;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MG1RO;MG1RO;ARS;CORP;O;primary;;True;Oblig. Negociables;US697660AH13;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MG1RX;MG1RO;ARS;CORP;X;especial;;False;Oblig. Negociables;US697660AH13;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MG1RZ;MG1RO;cable;CORP;Z;especial;;False;Oblig. Negociables;US697660AH13;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCEC;MGCEO;cable;CORP;C;primary;;True;Oblig. Negociables;ARPAMP5600G7;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCED;MGCEO;MEP;CORP;D;primary;;True;Oblig. Negociables;ARPAMP5600G7;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCEO;MGCEO;ARS;CORP;O;primary;;True;Oblig. Negociables;ARPAMP5600G7;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCEX;MGCEO;ARS;CORP;X;especial;;False;Oblig. Negociables;ARPAMP5600G7;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCMC;MGCMO;cable;CORP;C;primary;;True;Oblig. Negociables;USP7464EAS56;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCMD;MGCMO;MEP;CORP;D;primary;;True;Oblig. Negociables;USP7464EAS56;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCMO;MGCMO;ARS;CORP;O;primary;;True;Oblig. Negociables;USP7464EAS56;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCMX;MGCMO;ARS;CORP;X;especial;;False;Oblig. Negociables;USP7464EAS56;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCMY;MGCMO;MEP;CORP;Y;especial;;False;Oblig. Negociables;USP7464EAS56;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCMZ;MGCMO;cable;CORP;Z;especial;;False;Oblig. Negociables;USP7464EAS56;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCNC;MGCNO;cable;CORP;C;primary;;True;Oblig. Negociables;AR0765746752;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCND;MGCNO;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0765746752;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCNO;MGCNO;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0765746752;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCNX;MGCNO;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0765746752;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCNY;MGCNO;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0765746752;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCNZ;MGCNO;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0765746752;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCOC;MGCOO;cable;CORP;C;primary;;True;Oblig. Negociables;USP7464EAT30;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCOD;MGCOO;MEP;CORP;D;primary;;True;Oblig. Negociables;USP7464EAT30;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCOO;MGCOO;ARS;CORP;O;primary;;True;Oblig. Negociables;USP7464EAT30;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCOX;MGCOO;ARS;CORP;X;especial;;False;Oblig. Negociables;USP7464EAT30;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCOY;MGCOO;MEP;CORP;Y;especial;;False;Oblig. Negociables;USP7464EAT30;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCOZ;MGCOO;cable;CORP;Z;especial;;False;Oblig. Negociables;USP7464EAT30;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCQC;MGCQO;cable;CORP;C;primary;;True;Oblig. Negociables;AR0519406398;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCQD;MGCQO;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0519406398;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCQO;MGCQO;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0519406398;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCQX;MGCQO;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0519406398;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCQY;MGCQO;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0519406398;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCQZ;MGCQO;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0519406398;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCRC;MGCRO;cable;CORP;C;primary;;True;Oblig. Negociables;USP7464EAY25;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCRD;MGCRO;MEP;CORP;D;primary;;True;Oblig. Negociables;USP7464EAY25;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCRO;MGCRO;ARS;CORP;O;primary;;True;Oblig. Negociables;USP7464EAY25;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCRX;MGCRO;ARS;CORP;X;especial;;False;Oblig. Negociables;USP7464EAY25;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCRY;MGCRO;MEP;CORP;Y;especial;;False;Oblig. Negociables;USP7464EAY25;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCRZ;MGCRO;cable;CORP;Z;especial;;False;Oblig. Negociables;USP7464EAY25;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCTC;MGCTO;cable;CORP;C;primary;;True;Oblig. Negociables;AR0145481872;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCTD;MGCTO;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0145481872;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCTO;MGCTO;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0145481872;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCTX;MGCTO;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0145481872;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCTY;MGCTO;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0145481872;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MGCTZ;MGCTO;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0145481872;Obligaciones Negociables;BOND;PAMPA ENERGIA S.A
MIC3C;MIC3O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0743608512;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC3D;MIC3O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0743608512;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC3O;MIC3O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0743608512;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC3X;MIC3O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0743608512;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC3Y;MIC3O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0743608512;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC3Z;MIC3O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0743608512;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC4C;MIC4O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0262817601;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC4D;MIC4O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0262817601;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC4O;MIC4O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0262817601;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC4X;MIC4O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0262817601;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC4Y;MIC4O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0262817601;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC4Z;MIC4O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0262817601;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC6C;MIC6O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0958484906;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC6D;MIC6O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0958484906;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC6O;MIC6O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0958484906;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC6X;MIC6O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0958484906;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC6Y;MIC6O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0958484906;Obligaciones Negociables;BOND;MIRGOR S.A.
MIC6Z;MIC6O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0958484906;Obligaciones Negociables;BOND;MIRGOR S.A.
MJC1C;MJC1O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0207947562;Obligaciones Negociables;BOND;Minas Argentinas S.A.
MJC1D;MJC1O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0207947562;Obligaciones Negociables;BOND;Minas Argentinas S.A.
MJC1O;MJC1O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0207947562;Obligaciones Negociables;BOND;Minas Argentinas S.A.
MR39C;MR39O;cable;CORP;C;primary;;True;Oblig. Negociables;USP46214AG00;Obligaciones Negociables;BOND;Generación Mediterránea S.A. - Central Térmica Roca S.A.
MR39D;MR39O;MEP;CORP;D;primary;;True;Oblig. Negociables;USP46214AG00;Obligaciones Negociables;BOND;Generación Mediterránea S.A. - Central Térmica Roca S.A.
MR39O;MR39O;ARS;CORP;O;primary;;True;Oblig. Negociables;USP46214AG00;Obligaciones Negociables;BOND;Generación Mediterránea S.A. - Central Térmica Roca S.A.
MR39X;MR39O;ARS;CORP;X;especial;;False;Oblig. Negociables;USP46214AG00;Obligaciones Negociables;BOND;Generación Mediterránea S.A. - Central Térmica Roca S.A.
MR39Y;MR39O;MEP;CORP;Y;especial;;False;Oblig. Negociables;USP46214AG00;Obligaciones Negociables;BOND;Generación Mediterránea S.A. - Central Térmica Roca S.A.
MR39Z;MR39O;cable;CORP;Z;especial;;False;Oblig. Negociables;USP46214AG00;Obligaciones Negociables;BOND;Generación Mediterránea S.A. - Central Térmica Roca S.A.
MR41C;MR41O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0620372109;Obligaciones Negociables;BOND;Generación Mediterránea S.A. - Central Térmica Roca S.A.
MR41D;MR41O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0620372109;Obligaciones Negociables;BOND;Generación Mediterránea S.A. - Central Térmica Roca S.A.
MR41O;MR41O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0620372109;Obligaciones Negociables;BOND;Generación Mediterránea S.A. - Central Térmica Roca S.A.
MR41X;MR41O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0620372109;Obligaciones Negociables;BOND;Generación Mediterránea S.A. - Central Térmica Roca S.A.
MR41Y;MR41O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0620372109;Obligaciones Negociables;BOND;Generación Mediterránea S.A. - Central Térmica Roca S.A.
MR41Z;MR41O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0620372109;Obligaciones Negociables;BOND;Generación Mediterránea S.A. - Central Térmica Roca S.A.
MSSBC;MSSBO;cable;CORP;C;primary;;True;Oblig. Negociables;ARLEDE5600D8;Obligaciones Negociables;BOND;MSU S.A.
MSSBO;MSSBO;ARS;CORP;O;primary;;True;Oblig. Negociables;ARLEDE5600D8;Obligaciones Negociables;BOND;MSU S.A.
MSSBX;MSSBO;ARS;CORP;X;especial;;False;Oblig. Negociables;ARLEDE5600D8;Obligaciones Negociables;BOND;MSU S.A.
MSSBY;MSSBO;MEP;CORP;Y;especial;;False;Oblig. Negociables;ARLEDE5600D8;Obligaciones Negociables;BOND;MSU S.A.
MSSBZ;MSSBO;cable;CORP;Z;especial;;False;Oblig. Negociables;ARLEDE5600D8;Obligaciones Negociables;BOND;MSU S.A.
MSSDC;MSSDO;cable;CORP;C;primary;;True;Oblig. Negociables;;;;
MSSDD;MSSDO;MEP;CORP;D;primary;;True;Oblig. Negociables;;;;
MSSDX;MSSDO;ARS;CORP;X;especial;;False;Oblig. Negociables;;;;
MSSDY;MSSDO;MEP;CORP;Y;especial;;False;Oblig. Negociables;;;;
MSSDZ;MSSDO;cable;CORP;Z;especial;;False;Oblig. Negociables;;;;
MSSEC;MSSEO;cable;CORP;C;primary;;True;Oblig. Negociables;ARMSUS5600F5;Obligaciones Negociables;BOND;MSU S.A.
MSSED;MSSEO;MEP;CORP;D;primary;;True;Oblig. Negociables;ARMSUS5600F5;Obligaciones Negociables;BOND;MSU S.A.
MSSEO;MSSEO;ARS;CORP;O;primary;;True;Oblig. Negociables;ARMSUS5600F5;Obligaciones Negociables;BOND;MSU S.A.
MSSEX;MSSEO;ARS;CORP;X;especial;;False;Oblig. Negociables;ARMSUS5600F5;Obligaciones Negociables;BOND;MSU S.A.
MSSEY;MSSEO;MEP;CORP;Y;especial;;False;Oblig. Negociables;ARMSUS5600F5;Obligaciones Negociables;BOND;MSU S.A.
MSSEZ;MSSEO;cable;CORP;Z;especial;;False;Oblig. Negociables;ARMSUS5600F5;Obligaciones Negociables;BOND;MSU S.A.
MSSFC;MSSFO;cable;CORP;C;primary;;True;Oblig. Negociables;AR0820572623;Obligaciones Negociables;BOND;MSU S.A.
MSSFD;MSSFO;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0820572623;Obligaciones Negociables;BOND;MSU S.A.
MSSFO;MSSFO;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0820572623;Obligaciones Negociables;BOND;MSU S.A.
MSSFX;MSSFO;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0820572623;Obligaciones Negociables;BOND;MSU S.A.
MSSFY;MSSFO;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0820572623;Obligaciones Negociables;BOND;MSU S.A.
MSSFZ;MSSFO;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0820572623;Obligaciones Negociables;BOND;MSU S.A.
MSSGC;MSSGO;cable;CORP;C;primary;;True;Oblig. Negociables;AR0268611834;Obligaciones Negociables;BOND;MSU S.A.
MSSGD;MSSGO;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0268611834;Obligaciones Negociables;BOND;MSU S.A.
MSSGO;MSSGO;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0268611834;Obligaciones Negociables;BOND;MSU S.A.
MSSGX;MSSGO;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0268611834;Obligaciones Negociables;BOND;MSU S.A.
MSSGY;MSSGO;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0268611834;Obligaciones Negociables;BOND;MSU S.A.
MSSGZ;MSSGO;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0268611834;Obligaciones Negociables;BOND;MSU S.A.
MTCGC;MTCGO;cable;CORP;C;primary;;True;Oblig. Negociables;USP6460MAK01;Obligaciones Negociables;BOND;MASTELLONE HNOS. S.A.
MTCGD;MTCGO;MEP;CORP;D;primary;;True;Oblig. Negociables;USP6460MAK01;Obligaciones Negociables;BOND;MASTELLONE HNOS. S.A.
MTCGO;MTCGO;ARS;CORP;O;primary;;True;Oblig. Negociables;USP6460MAK01;Obligaciones Negociables;BOND;MASTELLONE HNOS. S.A.
MTCGX;MTCGO;ARS;CORP;X;especial;;False;Oblig. Negociables;USP6460MAK01;Obligaciones Negociables;BOND;MASTELLONE HNOS. S.A.
MTCGZ;MTCGO;cable;CORP;Z;especial;;False;Oblig. Negociables;USP6460MAK01;Obligaciones Negociables;BOND;MASTELLONE HNOS. S.A.
MU31C;MU31O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0703345477;Obligaciones Negociables;BOND;Hijos de Salvador Muñoz S.A.
MU31D;MU31O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0703345477;Obligaciones Negociables;BOND;Hijos de Salvador Muñoz S.A.
MU31O;MU31O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0703345477;Obligaciones Negociables;BOND;Hijos de Salvador Muñoz S.A.
MU32C;MU32O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0492624165;Obligaciones Negociables;BOND;Hijos de Salvador Muñoz S.A.
MU32D;MU32O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0492624165;Obligaciones Negociables;BOND;Hijos de Salvador Muñoz S.A.
MU32O;MU32O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0492624165;Obligaciones Negociables;BOND;Hijos de Salvador Muñoz S.A.
